,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
111,12,B5,2,663515,A4,118,1324551,1370824,14.5%,1516611,1569593,1516611,1569593,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,52982,52982,3.376%,26.926%,339,200,200,139,0,38412000,39753800,39753800
112,12,B5,3,663515,A4,118,1324551,1370824,14.0%,1509988,1562739,1509988,1562739,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,52751,52751,3.376%,26.926%,139,139,200,0,0,37087400,38383000,38383000
113,12,B5,4,663515,A4,118,1324551,1370824,13.5%,1503365,1555885,1503365,1555885,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52519,52519,3.376%,26.926%,0,0,0,0,200,35762800,35762800,35762800
114,12,B5,5,663515,A4,118,1324551,1370824,13.0%,1496743,1549031,1496743,1549031,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52288,52288,3.376%,26.926%,0,0,0,0,200,34438400,34438400,34438400
115,12,B5,6,663515,A4,118,1324551,1370824,12.5%,1490120,1542176,1490120,1542176,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52057,52057,3.376%,26.926%,0,0,0,0,200,33113800,33113800,33113800
116,12,B5,7,663515,A4,118,1324551,1370824,12.0%,1483497,1535322,1483497,1535322,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51825,51825,3.376%,26.926%,0,0,0,0,200,31789200,31789200,31789200
117,12,B5,8,663515,A4,118,1324551,1370824,11.5%,1476874,1528468,1476874,1528468,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51594,51594,3.376%,26.926%,0,0,0,0,200,30464600,30464600,30464600
118,12,B5,9,663515,A4,118,1324551,1370824,11.0%,1470252,1521614,1470252,1521614,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51362,51362,3.376%,26.926%,0,0,0,0,200,29140200,29140200,29140200
119,12,B5,10,663515,A4,118,1324551,1370824,10.5%,1463629,1514760,1463629,1514760,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51131,51131,3.376%,26.926%,0,0,0,0,200,27815600,27815600,27815600
120,13,B6,1,463951,A4,118,1124987,1171260,15.0%,1293735,1346948,1293735,1346948,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,53213,53213,3.951%,26.926%,539,200,200,339,0,33749600,35137800,35137800
121,13,B6,2,463951,A4,118,1124987,1171260,14.5%,1288110,1341092,1288110,1341092,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,52982,52982,3.951%,26.926%,339,200,200,139,0,32624600,33966600,33966600
122,13,B6,3,463951,A4,118,1124987,1171260,14.0%,1282485,1335236,1282485,1335236,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,52751,52751,3.951%,26.926%,139,139,200,0,0,31499600,32795200,32795200
123,13,B6,4,463951,A4,118,1124987,1171260,13.5%,1276860,1329380,1276860,1329380,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52519,52519,3.951%,26.926%,0,0,0,0,200,30374600,30374600,30374600
124,13,B6,5,463951,A4,118,1124987,1171260,13.0%,1271235,1323523,1271235,1323523,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52288,52288,3.951%,26.926%,0,0,0,0,200,29249600,29249600,29249600
125,13,B6,6,463951,A4,118,1124987,1171260,12.5%,1265610,1317667,1265610,1317667,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52057,52057,3.951%,26.926%,0,0,0,0,200,28124600,28124600,28124600
126,13,B6,7,463951,A4,118,1124987,1171260,12.0%,1259985,1311811,1259985,1311811,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51825,51825,3.951%,26.926%,0,0,0,0,200,26999600,26999600,26999600
127,13,B6,8,463951,A4,118,1124987,1171260,11.5%,1254361,1305954,1254361,1305954,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51594,51594,3.951%,26.926%,0,0,0,0,200,25874800,25874800,25874800
128,13,B6,9,463951,A4,118,1124987,1171260,11.0%,1248736,1300098,1248736,1300098,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51362,51362,3.951%,26.926%,0,0,0,0,200,24749800,24749800,24749800
129,13,B6,10,463951,A4,118,1124987,1171260,10.5%,1243111,1294242,1243111,1294242,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51131,51131,3.951%,26.926%,0,0,0,0,200,23624800,23624800,23624800
130,14,B7,1,246097,A4,118,907133,953406,15.0%,1043203,1096416,1043203,1096416,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,53213,53213,4.853%,26.926%,539,200,200,339,0,27214000,28602200,28602200
131,14,B7,2,246097,A4,118,907133,953406,14.5%,1038667,1091649,1038667,1091649,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,52982,52982,4.853%,26.926%,339,200,200,139,0,26306800,27648800,27648800
132,14,B7,3,246097,A4,118,907133,953406,14.0%,1034132,1086882,1034132,1086882,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,52751,52751,4.853%,26.926%,139,139,200,0,0,25399800,26695400,26695400
133,14,B7,4,246097,A4,118,907133,953406,13.5%,1029596,1082115,1029596,1082115,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52519,52519,4.853%,26.926%,0,0,0,0,200,24492600,24492600,24492600
134,14,B7,5,246097,A4,118,907133,953406,13.0%,1025060,1077348,1025060,1077348,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52288,52288,4.853%,26.926%,0,0,0,0,200,23585400,23585400,23585400
135,14,B7,6,246097,A4,118,907133,953406,12.5%,1020525,1072581,1020525,1072581,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,52057,52057,4.853%,26.926%,0,0,0,0,200,22678400,22678400,22678400
136,14,B7,7,246097,A4,118,907133,953406,12.0%,1015989,1067814,1015989,1067814,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51825,51825,4.853%,26.926%,0,0,0,0,200,21771200,21771200,21771200
137,14,B7,8,246097,A4,118,907133,953406,11.5%,1011453,1063047,1011453,1063047,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51594,51594,4.853%,26.926%,0,0,0,0,200,20864000,20864000,20864000
138,14,B7,9,246097,A4,118,907133,953406,11.0%,1006918,1058280,1006918,1058280,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51362,51362,4.853%,26.926%,0,0,0,0,200,19957000,19957000,19957000
139,14,B7,10,246097,A4,118,907133,953406,10.5%,1002382,1053513,1002382,1053513,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,51131,51131,4.853%,26.926%,0,0,0,0,200,19049800,19049800,19049800
140,15,B1,1,2769804,A5,147,3593298,3650943,15.0%,4132293,4198584,4209753,4278364,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,68611,68611,1.604%,26.926%,539,200,200,339,0,107799000,109528200,109528200
141,15,B1,2,2769804,A5,147,3593298,3650943,14.5%,4114326,4180329,4191157,4259470,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,68313,68313,1.604%,26.926%,339,200,200,139,0,104205600,105877400,105877400
142,15,B1,3,2769804,A5,147,3593298,3650943,14.0%,4096360,4162075,4172562,4240577,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,68015,68015,1.604%,26.926%,139,139,200,0,0,100612400,102226400,102226400
143,15,B1,4,2769804,A5,147,3593298,3650943,13.5%,4078393,4143820,4153967,4221683,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67717,67717,1.604%,26.926%,0,0,0,0,200,97019000,97019000,97019000
144,15,B1,5,2769804,A5,147,3593298,3650943,13.0%,4060427,4125565,4135371,4202789,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67418,67418,1.604%,26.926%,0,0,0,0,200,93425800,93425800,93425800
145,15,B1,6,2769804,A5,147,3593298,3650943,12.5%,4042460,4107310,4116776,4183896,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67120,67120,1.604%,26.926%,0,0,0,0,200,89832400,89832400,89832400
146,15,B1,7,2769804,A5,147,3593298,3650943,12.0%,4024494,4089056,4098181,4165002,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66822,66822,1.604%,26.926%,0,0,0,0,200,86239200,86239200,86239200
147,15,B1,8,2769804,A5,147,3593298,3650943,11.5%,4006527,4070801,4079585,4146109,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66523,66523,1.604%,26.926%,0,0,0,0,200,82645800,82645800,82645800
148,15,B1,9,2769804,A5,147,3593298,3650943,11.0%,3988561,4052546,4060990,4127215,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66225,66225,1.605%,26.926%,0,0,0,0,200,79052600,79052600,79052600
149,15,B1,10,2769804,A5,147,3593298,3650943,10.5%,3970594,4034292,4042395,4108321,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65927,65927,1.605%,26.926%,0,0,0,0,200,75459200,75459200,75459200
150,16,B2,1,1663770,A5,147,2487264,2544909,15.0%,2860354,2926645,2893296,2961907,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,68611,68611,2.316%,26.926%,539,200,200,339,0,74618000,76347200,76347200
151,16,B2,2,1663770,A5,147,2487264,2544909,14.5%,2847917,2913920,2880424,2948737,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,68313,68313,2.317%,26.926%,339,200,200,139,0,72130600,73802400,73802400
152,16,B2,3,1663770,A5,147,2487264,2544909,14.0%,2835481,2901196,2867552,2935567,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,68015,68015,2.317%,26.926%,139,139,200,0,0,69643400,71257400,71257400
153,16,B2,4,1663770,A5,147,2487264,2544909,13.5%,2823045,2888471,2854681,2922397,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67717,67717,2.317%,26.926%,0,0,0,0,200,67156200,67156200,67156200
154,16,B2,5,1663770,A5,147,2487264,2544909,13.0%,2810608,2875747,2841809,2909227,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67418,67418,2.317%,26.926%,0,0,0,0,200,64668800,64668800,64668800
155,16,B2,6,1663770,A5,147,2487264,2544909,12.5%,2798172,2863022,2828938,2896058,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67120,67120,2.318%,26.926%,0,0,0,0,200,62181600,62181600,62181600
156,16,B2,7,1663770,A5,147,2487264,2544909,12.0%,2785736,2850298,2816066,2882888,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66822,66822,2.318%,26.926%,0,0,0,0,200,59694400,59694400,59694400
157,16,B2,8,1663770,A5,147,2487264,2544909,11.5%,2773299,2837573,2803194,2869718,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66523,66523,2.318%,26.926%,0,0,0,0,200,57207000,57207000,57207000
158,16,B2,9,1663770,A5,147,2487264,2544909,11.0%,2760863,2824849,2790323,2856548,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66225,66225,2.318%,26.926%,0,0,0,0,200,54719800,54719800,54719800
159,16,B2,10,1663770,A5,147,2487264,2544909,10.5%,2748427,2812124,2777451,2843378,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65927,65927,2.319%,26.926%,0,0,0,0,200,52232600,52232600,52232600
160,17,B3,1,1183094,A5,147,2006588,2064233,15.0%,2307576,2373867,2321171,2389782,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,68611,68611,2.871%,26.926%,539,200,200,339,0,60197600,61927000,61927000
161,17,B3,2,1183094,A5,147,2006588,2064233,14.5%,2297543,2363546,2310787,2379100,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,68313,68313,2.871%,26.926%,339,200,200,139,0,58191000,59862800,59862800
162,17,B3,3,1183094,A5,147,2006588,2064233,14.0%,2287510,2353225,2300403,2368418,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,68015,68015,2.872%,26.926%,139,139,200,0,0,56184400,57798600,57798600
163,17,B3,4,1183094,A5,147,2006588,2064233,13.5%,2277477,2342904,2290019,2357735,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67717,67717,2.872%,26.926%,0,0,0,0,200,54177800,54177800,54177800
164,17,B3,5,1183094,A5,147,2006588,2064233,13.0%,2267444,2332583,2279635,2347053,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67418,67418,2.872%,26.926%,0,0,0,0,200,52171200,52171200,52171200
165,17,B3,6,1183094,A5,147,2006588,2064233,12.5%,2257412,2322262,2269250,2336370,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67120,67120,2.873%,26.926%,0,0,0,0,200,50164800,50164800,50164800
166,17,B3,7,1183094,A5,147,2006588,2064233,12.0%,2247379,2311940,2258866,2325688,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66822,66822,2.873%,26.926%,0,0,0,0,200,48158200,48158200,48158200
167,17,B3,8,1183094,A5,147,2006588,2064233,11.5%,2237346,2301619,2248482,2315006,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66523,66523,2.874%,26.926%,0,0,0,0,200,46151600,46151600,46151600
168,17,B3,9,1183094,A5,147,2006588,2064233,11.0%,2227313,2291298,2238098,2304323,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66225,66225,2.874%,26.926%,0,0,0,0,200,44145000,44145000,44145000
169,17,B3,10,1183094,A5,147,2006588,2064233,10.5%,2217280,2280977,2227714,2293641,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65927,65927,2.874%,26.926%,0,0,0,0,200,42138400,42138400,42138400
170,18,B4,1,930283,A5,147,1753777,1811422,15.0%,2016844,2083135,2020263,2088874,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,68611,68611,3.285%,26.926%,539,200,200,339,0,52613400,54342600,54342600
171,18,B4,2,930283,A5,147,1753777,1811422,14.5%,2008075,2074078,2011187,2079500,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,68313,68313,3.285%,26.926%,339,200,200,139,0,50859600,52531200,52531200
172,18,B4,3,930283,A5,147,1753777,1811422,14.0%,1999306,2065021,2002111,2070126,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,68015,68015,3.286%,26.926%,139,139,200,0,0,49105800,50719800,50719800
173,18,B4,4,930283,A5,147,1753777,1811422,13.5%,1990537,2055963,1993035,2060752,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67717,67717,3.286%,26.926%,0,0,0,0,200,47352000,47352000,47352000
174,18,B4,5,930283,A5,147,1753777,1811422,13.0%,1981768,2046906,1983959,2051378,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67418,67418,3.286%,26.926%,0,0,0,0,200,45598200,45598200,45598200
175,18,B4,6,930283,A5,147,1753777,1811422,12.5%,1972999,2037849,1974884,2042004,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,67120,67120,3.287%,26.926%,0,0,0,0,200,43844400,43844400,43844400
176,18,B4,7,930283,A5,147,1753777,1811422,12.0%,1964230,2028792,1965808,2032629,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66822,66822,3.287%,26.926%,0,0,0,0,200,42090600,42090600,42090600
177,18,B4,8,930283,A5,147,1753777,1811422,11.5%,1955461,2019735,1956732,2023255,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66523,66523,3.288%,26.926%,0,0,0,0,200,40336800,40336800,40336800
178,18,B4,9,930283,A5,147,1753777,1811422,11.0%,1946692,2010678,1947656,2013881,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,66225,66225,3.288%,26.926%,0,0,0,0,200,38583000,38583000,38583000
179,18,B4,10,930283,A5,147,1753777,1811422,10.5%,1937924,2001621,1938580,2004507,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65927,65927,3.289%,26.926%,0,0,0,0,200,36829400,36829400,36829400
180,19,B5,1,663515,A5,147,1487009,1544654,15.0%,1710060,1776352,1710060,1776352,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,66291,66291,3.732%,26.926%,539,200,200,339,0,44610200,46339600,46339600
181,19,B5,2,663515,A5,147,1487009,1544654,14.5%,1702625,1768628,1702625,1768628,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,66003,66003,3.732%,26.926%,339,200,200,139,0,43123200,44795000,44795000
182,19,B5,3,663515,A5,147,1487009,1544654,14.0%,1695190,1760905,1695190,1760905,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,65715,65715,3.732%,26.926%,139,139,200,0,0,41636200,43250400,43250400
183,19,B5,4,663515,A5,147,1487009,1544654,13.5%,1687755,1753182,1687755,1753182,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65427,65427,3.732%,26.926%,0,0,0,0,200,40149200,40149200,40149200
184,19,B5,5,663515,A5,147,1487009,1544654,13.0%,1680320,1745459,1680320,1745459,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65138,65138,3.732%,26.926%,0,0,0,0,200,38662200,38662200,38662200
185,19,B5,6,663515,A5,147,1487009,1544654,12.5%,1672885,1737735,1672885,1737735,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64850,64850,3.732%,26.926%,0,0,0,0,200,37175200,37175200,37175200
186,19,B5,7,663515,A5,147,1487009,1544654,12.0%,1665450,1730012,1665450,1730012,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64562,64562,3.732%,26.926%,0,0,0,0,200,35688200,35688200,35688200
187,19,B5,8,663515,A5,147,1487009,1544654,11.5%,1658015,1722289,1658015,1722289,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64274,64274,3.732%,26.926%,0,0,0,0,200,34201200,34201200,34201200
188,19,B5,9,663515,A5,147,1487009,1544654,11.0%,1650580,1714565,1650580,1714565,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63985,63985,3.732%,26.926%,0,0,0,0,200,32714200,32714200,32714200
189,19,B5,10,663515,A5,147,1487009,1544654,10.5%,1643145,1706842,1643145,1706842,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63697,63697,3.732%,26.926%,0,0,0,0,200,31227200,31227200,31227200
190,20,B6,1,463951,A5,147,1287445,1345090,15.0%,1480562,1546853,1480562,1546853,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,66291,66291,4.286%,26.926%,539,200,200,339,0,38623400,40352600,40352600
191,20,B6,2,463951,A5,147,1287445,1345090,14.5%,1474125,1540128,1474125,1540128,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,66003,66003,4.286%,26.926%,339,200,200,139,0,37336000,39007600,39007600
192,20,B6,3,463951,A5,147,1287445,1345090,14.0%,1467687,1533402,1467687,1533402,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,65715,65715,4.286%,26.926%,139,139,200,0,0,36048400,37662600,37662600
193,20,B6,4,463951,A5,147,1287445,1345090,13.5%,1461250,1526677,1461250,1526677,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65427,65427,4.286%,26.926%,0,0,0,0,200,34761000,34761000,34761000
194,20,B6,5,463951,A5,147,1287445,1345090,13.0%,1454813,1519951,1454813,1519951,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65138,65138,4.286%,26.926%,0,0,0,0,200,33473600,33473600,33473600
195,20,B6,6,463951,A5,147,1287445,1345090,12.5%,1448376,1513226,1448376,1513226,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64850,64850,4.286%,26.926%,0,0,0,0,200,32186200,32186200,32186200
196,20,B6,7,463951,A5,147,1287445,1345090,12.0%,1441938,1506500,1441938,1506500,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64562,64562,4.286%,26.926%,0,0,0,0,200,30898600,30898600,30898600
197,20,B6,8,463951,A5,147,1287445,1345090,11.5%,1435501,1499775,1435501,1499775,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64274,64274,4.286%,26.926%,0,0,0,0,200,29611200,29611200,29611200
198,20,B6,9,463951,A5,147,1287445,1345090,11.0%,1429064,1493049,1429064,1493049,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63985,63985,4.286%,26.926%,0,0,0,0,200,28323800,28323800,28323800
199,20,B6,10,463951,A5,147,1287445,1345090,10.5%,1422627,1486324,1422627,1486324,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63697,63697,4.286%,26.926%,0,0,0,0,200,27036400,27036400,27036400
200,21,B7,1,246097,A5,147,1069591,1127236,15.0%,1230030,1296321,1230030,1296321,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,66291,66291,5.114%,26.926%,539,200,200,339,0,32087800,33817000,33817000
201,21,B7,2,246097,A5,147,1069591,1127236,14.5%,1224682,1290685,1224682,1290685,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,66003,66003,5.114%,26.926%,339,200,200,139,0,31018200,32689800,32689800
202,21,B7,3,246097,A5,147,1069591,1127236,14.0%,1219334,1285049,1219334,1285049,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,65715,65715,5.114%,26.926%,139,139,200,0,0,29948600,31562600,31562600
203,21,B7,4,246097,A5,147,1069591,1127236,13.5%,1213986,1279412,1213986,1279412,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65427,65427,5.114%,26.926%,0,0,0,0,200,28879000,28879000,28879000
204,21,B7,5,246097,A5,147,1069591,1127236,13.0%,1208638,1273776,1208638,1273776,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,65138,65138,5.114%,26.926%,0,0,0,0,200,27809400,27809400,27809400
205,21,B7,6,246097,A5,147,1069591,1127236,12.5%,1203290,1268140,1203290,1268140,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64850,64850,5.114%,26.926%,0,0,0,0,200,26739800,26739800,26739800
206,21,B7,7,246097,A5,147,1069591,1127236,12.0%,1197942,1262504,1197942,1262504,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64562,64562,5.114%,26.926%,0,0,0,0,200,25670200,25670200,25670200
207,21,B7,8,246097,A5,147,1069591,1127236,11.5%,1192594,1256868,1192594,1256868,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,64274,64274,5.114%,26.926%,0,0,0,0,200,24600600,24600600,24600600
208,21,B7,9,246097,A5,147,1069591,1127236,11.0%,1187246,1251231,1187246,1251231,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63985,63985,5.114%,26.926%,0,0,0,0,200,23531000,23531000,23531000
209,21,B7,10,246097,A5,147,1069591,1127236,10.5%,1181898,1245595,1181898,1245595,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,63697,63697,5.114%,26.926%,0,0,0,0,200,22461400,22461400,22461400
210,22,B1,1,2769804,A6,176,3755756,3824773,15.0%,4319119,4398489,4403118,4485265,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,539,200,200,339,0,82147,82147,1.831%,26.926%,539,200,200,339,0,112672600,114743200,114743200
211,22,B1,2,2769804,A6,176,3755756,3824773,14.5%,4300341,4379365,4383682,4465472,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,339,200,200,139,0,81790,81790,1.832%,26.926%,339,200,200,139,0,108917000,110918400,110918400
212,22,B1,3,2769804,A6,176,3755756,3824773,14.0%,4281562,4360241,4364246,4445679,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,139,139,200,0,0,81433,81433,1.832%,26.926%,139,139,200,0,0,105161200,107093600,107093600
213,22,B1,4,2769804,A6,176,3755756,3824773,13.5%,4262783,4341117,4344810,4425886,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,81076,81076,1.832%,26.926%,0,0,0,0,200,101405400,101405400,101405400
214,22,B1,5,2769804,A6,176,3755756,3824773,13.0%,4244004,4321993,4325374,4406092,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,80718,80718,1.832%,26.926%,0,0,0,0,200,97649600,97649600,97649600
215,22,B1,6,2769804,A6,176,3755756,3824773,12.5%,4225226,4302869,4305938,4386299,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,80361,80361,1.832%,26.926%,0,0,0,0,200,93894000,93894000,93894000
216,22,B1,7,2769804,A6,176,3755756,3824773,12.0%,4206447,4283745,4286502,4366506,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,80004,80004,1.832%,26.926%,0,0,0,0,200,90138200,90138200,90138200
217,22,B1,8,2769804,A6,176,3755756,3824773,11.5%,4187668,4264621,4267066,4346713,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,79647,79647,1.832%,26.926%,0,0,0,0,200,86382400,86382400,86382400
218,22,B1,9,2769804,A6,176,3755756,3824773,11.0%,4168889,4245498,4247630,4326920,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,79290,79290,1.832%,26.926%,0,0,0,0,200,82626600,82626600,82626600
219,22,B1,10,2769804,A6,176,3755756,3824773,10.5%,4150110,4226374,4228194,4307126,Subsidy,0,15000000,15,5e-05,26.926%,43.074%,0,0,0,0,0,78933,78933,1.833%,26.926%,0,0,0,0,200,78870800,78870800,78870800
